list-i-none,12,4,1,144,333124,2313
list-i-none,12,8,1,288,338258,1174
list-i-none,12,16,1,576,379529,658
list-d-none,2,1,1,6,94518,15753
list-d-none,2,2,1,12,110815,9234
list-d-none,2,4,1,24,104873,4369
list-d-none,2,32,1,192,501558,2612
list-d-none,4,1,1,12,195943,16328
list-d-none,4,2,1,24,188323,7846
list-d-none,4,4,1,48,138088,2876
list-d-none,4,8,1,96,336649,3506
list-d-none,4,16,1,192,659764,3436
list-d-none,8,1,1,24,385750,16072
list-d-none,8,2,1,48,724013,15083
list-d-none,8,4,1,96,331451,3452
list-d-none,8,8,1,192,2189088,11401
list-d-none,8,16,1,384,2217990,5776
list-d-none,12,1,1,36,435403,12094
list-d-none,12,2,1,72,3037839,42192
list-d-none,12,4,1,144,416462,2892
list-d-none,12,8,1,288,697779,2422
list-d-none,12,16,1,576,474660,824
list-il-none,2,1,1,6,146174,24362
list-il-none,2,2,1,12,120807,10067
list-il-none,2,4,1,24,207588,8649
list-il-none,2,8,1,48,401093,8356
list-il-none,2,16,1,96,468233,4877
list-il-none,2,32,1,192,686095,3573
list-il-none,4,1,1,12,173178,14431
list-il-none,4,2,1,24,444191,18507
list-il-none,4,4,1,48,235633,4909
list-il-none,4,8,1,96,185457,1931
list-il-none,8,1,1,24,283329,11805
list-il-none,8,2,1,48,260277,5422
list-il-none,8,4,1,96,347621,3621
list-il-none,8,8,1,192,252365,1314
list-il-none,8,16,1,384,272556,709
list-il-none,12,1,1,36,381716,10603
list-il-none,12,2,1,72,342294,4754
list-il-none,12,4,1,144,341857,2374
list-il-none,12,8,1,288,369224,1282
list-il-none,12,16,1,576,519993,902
list-dl-none,2,1,1,6,98079,16346
list-dl-none,2,2,1,12,95347,7945
list-dl-none,2,4,1,24,121018,5042
list-dl-none,2,8,1,48,337018,7021
list-dl-none,2,16,1,96,400069,4167
list-dl-none,4,1,1,12,182915,15242
list-dl-none,4,2,1,24,199799,8324
list-dl-none,4,4,1,48,166830,3475
list-dl-none,4,8,1,96,218631,2277
list-dl-none,4,16,1,192,665870,3468
list-dl-none,8,1,1,24,315878,13161
list-dl-none,8,2,1,48,285691,5951
list-dl-none,8,4,1,96,276312,2878
list-dl-none,8,8,1,192,263516,1372
list-dl-none,8,16,1,384,354750,923
list-dl-none,12,1,1,36,344088,9558
list-dl-none,12,2,1,72,3024627,42008
list-dl-none,12,4,1,144,412431,2864
list-dl-none,12,8,1,288,340651,1182
list-dl-none,12,16,1,576,578097,1003
list-i-m,12,32,1,1152,853041,740
list-d-m,12,32,1,1152,576672,500
list-il-m,12,32,1,1152,617332,535
list-dl-m,12,32,1,1152,494433,429
list-i-s,12,32,1,1152,587715,510
list-d-s,12,32,1,1152,543187,471
list-il-s,12,32,1,1152,550767,478
list-dl-s,12,32,1,1152,553979,480
list-none-none,1,1000,1,3000,2851985,950
list-none-m,1,1000,1,3000,2949059,983
list-none-m,2,1000,1,6000,14381384,2396
list-none-m,4,1000,1,12000,65583402,5465
list-none-m,8,1000,1,24000,263318812,10971
list-none-m,12,1000,1,36000,485543162,13487
list-none-m,16,1000,1,48000,762402609,15883
list-none-m,24,1000,1,72000,1241793950,17247
list-none-s,1,1000,1,3000,3017574,1005
list-none-s,2,1000,1,6000,13945366,2324
list-none-s,4,1000,1,12000,51151428,4262
list-none-s,8,1000,1,24000,194204734,8091
list-none-s,12,1000,1,36000,287384442,7982
list-none-s,16,1000,1,48000,518278712,10797
list-none-s,24,1000,1,72000,876854882,12178
list-none-none,1,10,1,30,87729,2924
list-none-none,1,100,1,300,153583,511
list-none-none,1,1000,1,3000,2908008,969
list-none-none,1,10000,1,30000,259736748,8657
list-none-none,1,20000,1,60000,1019192973,16986
list-none-none,2,1,1,6,143913,23985
list-none-none,2,10,1,60,144713,2411
list-none-none,4,1,1,12,185556,15463
list-none-none,4,10,1,120,227001,1891
list-none-none,8,1,1,24,239198,9966
list-none-none,8,10,1,240,227994,949
list-none-none,12,1,1,36,320636,8906
list-none-none,12,10,1,360,306659,851
list-i-none,2,1,1,6,118445,19740
list-i-none,2,2,1,12,102138,8511
list-i-none,4,1,1,12,143328,11944
list-i-none,4,2,1,24,167314,6971
